userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
11349639@N00,173,8,1155805990,1155805990,1,1,0
11349639@N00,174,16,1155962139,1155980699,5,1,18560
11349639@N00,175,16,1156057585,1156057585,1,2,0
11349639@N00,175,30,1156041637,1156041637,1,2,0
11393990@N00,176,28,1294439738,1294439738,1,1,0
11405645@N04,177,20,1379741932,1379741932,1,1,0
11451700@N00,178,25,1289637293,1289637293,1,1,0
11463621@N03,179,23,1262054599,1262054599,1,1,0
11463621@N03,180,21,1272437444,1272437444,1,1,0
11463621@N03,181,21,1279704177,1279704177,1,1,0
11463621@N03,182,21,1285149136,1285149136,1,1,0
11463621@N03,183,21,1292407434,1292407434,1,1,0
11463621@N03,184,23,1294122933,1294123461,2,1,528
11463621@N03,185,23,1299052567,1299052567,1,1,0
11463621@N03,186,21,1306031066,1306039786,2,1,8720
11463621@N03,187,22,1310112135,1310112137,4,1,2
11463621@N03,188,23,1317373446,1317373446,1,1,0
11463621@N03,189,27,1322781632,1322781632,1,1,0
11463621@N03,190,28,1324663797,1324663797,1,1,0
11463621@N03,191,23,1360663848,1360663848,1,1,0
11463621@N03,192,21,1369126906,1369126906,1,1,0
11463621@N03,193,25,1370066444,1370069713,2,1,3269
11531843@N07,194,21,1251630045,1251630144,2,1,99
119057835@N05,195,16,1378608699,1378608699,1,1,0
11956371@N07,196,6,1341110572,1341110572,1,1,0
12023006@N05,197,3,1342661858,1342661858,1,2,0
12023006@N05,197,25,1342652767,1342652767,1,2,0
12072678@N00,198,28,1291098874,1291098874,1,1,0
12072678@N00,199,27,1291359876,1291359876,1,1,0
12072678@N00,200,28,1291851861,1291851861,1,1,0
12072678@N00,201,28,1292046974,1292047009,2,1,35
12072678@N00,202,21,1292447752,1292447752,1,1,0
12072678@N00,203,21,1292526757,1292537992,5,1,11235
12072678@N00,204,21,1293925327,1293925327,1,1,0
12072678@N00,205,21,1295223142,1295223142,1,1,0
12072678@N00,206,21,1295824902,1295824902,1,1,0
12072678@N00,207,21,1297037665,1297037665,1,1,0
12072678@N00,208,21,1297796471,1297796471,1,1,0
12072678@N00,209,23,1298758974,1298758974,1,1,0
12072678@N00,210,21,1298920244,1298923640,2,1,3396
12072678@N00,211,21,1299092898,1299097517,3,1,4619
12072678@N00,212,23,1301180776,1301180776,1,1,0
12072678@N00,213,26,1313207528,1313209736,3,1,2208
12072678@N00,214,23,1315372428,1315372428,1,1,0
12072678@N00,215,21,1315707604,1315707604,1,1,0
12072678@N00,216,26,1322524491,1322524555,2,1,64
12072678@N00,217,21,1327187726,1327192056,2,1,4330
12072678@N00,218,1,1343040903,1343040903,1,1,0
12072678@N00,219,7,1347752316,1347752316,1,1,0
12073315@N03,220,6,1313483725,1313483725,1,2,0
12073315@N03,220,23,1313476766,1313476766,1,2,0
12172493@N07,221,23,1195968405,1195974896,2,1,6491
12172493@N07,222,22,1211602330,1211603483,5,1,1153
12172493@N07,223,11,1223619344,1223627891,6,1,8547
12172493@N07,224,23,1248321269,1248322842,5,1,1573
12288823@N07,225,25,1217166638,1217166638,1,1,0
12313953@N03,226,28,1331272994,1331272994,1,1,0
12313953@N03,227,7,1334791485,1334791485,1,1,0
12316147@N05,228,7,1283567423,1283568250,9,1,827
12316147@N05,229,12,1286605743,1286605810,3,1,67
12316147@N05,230,8,1298250460,1298253382,37,2,2922
12316147@N05,230,16,1298248542,1298253444,35,2,4902
12316147@N05,231,8,1299965590,1299965590,1,1,0
12316147@N05,232,2,1313890763,1313893203,5,2,2440
12316147@N05,232,14,1313889272,1313890263,11,2,991
12316147@N05,233,6,1325636102,1325636409,14,1,307
12316147@N05,234,2,1346487728,1346489373,9,1,1645
12316147@N05,235,7,1357006039,1357010561,12,1,4522
12316147@N05,236,8,1361150454,1361153705,64,2,3251
12316147@N05,236,16,1361143922,1361148499,50,2,4577
12323473@N00,237,22,1109131865,1109131965,2,1,100
12369809@N07,238,24,1186923898,1186923898,1,1,0
12369809@N07,239,21,1187008143,1187011670,3,2,3527
12369809@N07,239,23,1187011450,1187011450,1,2,0
12369809@N07,240,11,1187070090,1187076810,3,1,6720
12422456@N07,241,21,1239378603,1239378603,1,1,0
12422456@N07,242,21,1239525220,1239525220,1,1,0
12422456@N07,243,1,1239618379,1239618379,1,1,0
12445963@N00,244,28,1339404794,1339404794,1,1,0
12445963@N00,245,16,1340186716,1340187037,2,1,321
12518297@N00,246,3,1157427378,1157427408,2,2,30
12518297@N00,246,22,1157442911,1157442911,1,2,0
12518297@N00,247,3,1157528520,1157545168,2,1,16648
12518297@N00,248,11,1157597584,1157597584,1,1,0
12544530@N06,249,1,1302959688,1302959695,2,1,7
12544530@N06,250,4,1376190577,1376197061,4,1,6484
12602671@N04,251,25,1347526940,1347526940,1,1,0
12602671@N04,252,23,1347593433,1347593433,1,1,0
12641532@N00,253,11,1280108852,1280109024,3,2,172
12641532@N00,253,24,1280095118,1280096626,5,2,1508
12659736@N02,254,22,1353391279,1353391430,4,2,151
12659736@N02,254,28,1353391105,1353391105,1,2,0
12693197@N06,255,16,1178415575,1178417549,4,1,1974
12693966@N07,256,7,1310443922,1310444239,2,2,317
12693966@N07,256,16,1310444267,1310454508,77,2,10241
12693966@N07,257,3,1334158268,1334159846,21,1,1578
12693966@N07,258,4,1354348982,1354349448,2,1,466
12693966@N07,259,4,1366360439,1366362694,5,1,2255
12693966@N07,260,4,1374929932,1374947129,100,1,17197
12693966@N07,261,4,1374977437,1374987968,4,1,10531
12829633@N05,262,13,1218713092,1218713092,1,2,0
12829633@N05,262,16,1218702177,1218710721,70,2,8544
12859363@N04,263,16,1202574621,1202574621,1,1,0
12874594@N08,264,6,1242540032,1242542819,4,1,2787
12874594@N08,265,30,1245394874,1245395026,2,1,152
12874594@N08,266,30,1304664200,1304664200,1,1,0
12874594@N08,267,21,1377406913,1377406913,1,2,0
12874594@N08,267,23,1377412795,1377415686,2,2,2891
12925338@N07,268,12,1221956376,1221956376,1,1,0
12925338@N07,269,12,1273020618,1273020618,1,1,0
12925338@N07,270,23,1386590964,1386590964,1,2,0
12925338@N07,270,28,1386589023,1386589328,2,2,305
12982516@N02,271,16,778341600,778341600,6,2,0
12982516@N02,271,28,778341600,778341600,1,2,0
13094294@N00,272,16,1189340841,1189340841,1,1,0
13094294@N00,273,16,1189418690,1189418690,1,1,0
13113559@N00,274,21,1153031873,1153031941,2,1,68
13113559@N00,275,21,1160880120,1160880120,1,1,0
13113559@N00,276,21,1163921781,1163922142,3,1,361
13113559@N00,277,21,1166940753,1166940753,2,1,0
13113559@N00,278,21,1167161621,1167161621,1,1,0
13113559@N00,279,21,1170558524,1170558524,1,1,0
13113559@N00,280,21,1170625135,1170625687,3,1,552
13113559@N00,281,22,1250071325,1250071325,1,1,0
13113559@N00,282,16,1315251925,1315251925,1,1,0
13119082@N03,283,16,1314924875,1314924875,1,1,0
13127232@N00,284,11,1210558764,1210558909,3,1,145
13145059@N07,285,16,1224638841,1224638841,1,1,0
13195134@N00,286,25,1185696518,1185696518,1,1,0
13237887@N02,287,7,1371604386,1371604386,1,1,0
13273343@N00,288,8,1116654998,1116654998,1,3,0
13273343@N00,288,16,1116653308,1116653308,1,3,0
13273343@N00,288,30,1116646263,1116646263,1,3,0
13411198@N00,289,1,1299151587,1299152466,3,2,879
13411198@N00,289,8,1299153612,1299153612,1,2,0
13411198@N00,290,1,1360332286,1360332286,1,1,0
13453601@N03,291,11,1191074915,1191079204,3,2,4289
13453601@N03,291,27,1191091214,1191091372,2,2,158
13511601@N00,292,25,1154241190,1154241549,2,1,359
13528098@N00,293,30,1395990419,1395992354,2,1,1935
13528098@N00,294,8,1396057588,1396057588,1,3,0
13528098@N00,294,16,1396057333,1396058111,2,3,778
13528098@N00,294,30,1396074369,1396077252,2,3,2883
13613374@N00,295,16,1329728017,1329730500,4,1,2483
13639989@N00,296,21,1334845216,1334845216,1,1,0
13639989@N00,297,21,1354773179,1354773179,1,1,0
13644648@N03,298,1,1371517315,1371517315,1,13,0
13644648@N03,298,4,1371519708,1371519708,2,13,0
13644648@N03,298,6,1371518365,1371518365,1,13,0
13644648@N03,298,7,1371514471,1371514472,2,13,1
13644648@N03,298,8,1371517748,1371520749,2,13,3001
13644648@N03,298,11,1371519010,1371519010,1,13,0
13644648@N03,298,16,1371519708,1371519708,1,13,0
13644648@N03,298,22,1371514467,1371519707,3,13,5240
13644648@N03,298,23,1371516913,1371518368,2,13,1455
13644648@N03,298,24,1371519010,1371519010,1,13,0
13644648@N03,298,28,1371516914,1371518366,5,13,1452
13644648@N03,298,29,1371517318,1371519707,3,13,2389
13644648@N03,298,30,1371517318,1371520751,6,13,3433
13661433@N00,299,23,1121761204,1121761204,1,1,0
13668544@N03,300,11,1182330289,1182330536,2,1,247
13672753@N00,301,14,1314677364,1314677364,1,2,0
13672753@N00,301,17,1314687660,1314692882,5,2,5222
13672753@N00,302,4,1314785488,1314785488,1,4,0
13672753@N00,302,8,1314778187,1314778424,3,4,237
13672753@N00,302,16,1314778737,1314782009,5,4,3272
13672753@N00,302,22,1314790680,1314790758,3,4,78
13672753@N00,303,8,1317027848,1317027848,1,1,0
13785615@N00,304,12,1280275038,1280275812,4,1,774
13785615@N00,305,12,1281484662,1281484662,1,1,0
13794832@N00,306,16,1299904366,1299904366,1,1,0
13833167@N00,307,11,1296203584,1296217915,13,1,14331
13833167@N00,308,6,1297930837,1297930837,1,1,0
13833167@N00,309,11,1299230072,1299237985,34,1,7913
13833167@N00,310,28,1333574566,1333579387,9,1,4821
13833167@N00,311,21,1351146991,1351157803,9,1,10812
13837307@N05,312,13,1266029739,1266036751,5,1,7012
13907834@N00,313,16,1172235600,1172235601,9,1,1
13907834@N00,314,16,1203133611,1203140129,18,1,6518
13907834@N00,315,4,1266621284,1266621284,1,3,0
13907834@N00,315,8,1266628019,1266628674,9,3,655
13907834@N00,315,16,1266621257,1266629053,75,3,7796
13907834@N00,316,11,1268635781,1268635938,2,3,157
13907834@N00,316,21,1268634484,1268634484,1,3,0
13907834@N00,316,27,1268635612,1268635848,3,3,236
13907834@N00,317,12,1271547378,1271560477,80,1,13099
13907834@N00,318,27,1274322367,1274322367,1,1,0
13907834@N00,319,21,1285414114,1285414114,1,1,0
13907834@N00,320,16,1298103569,1298113580,167,1,10011
13907834@N00,321,16,1298244206,1298250898,59,1,6692
13907834@N00,322,20,1306562864,1306562864,1,1,0
13907834@N00,323,7,1306645706,1306645706,1,1,0
13907834@N00,324,20,1319233465,1319233465,1,1,0
13907834@N00,325,20,1329521919,1329521919,1,1,0
13907834@N00,326,20,1339884792,1339884792,1,1,0
13907834@N00,327,26,1350698187,1350698187,1,1,0
13918219@N00,328,11,1189845142,1189845970,2,1,828
13941015@N02,329,21,1373722034,1373722034,1,2,0
13941015@N02,329,24,1373711043,1373715960,13,2,4917
14036428@N00,330,6,1369037365,1369037365,1,1,0
14036428@N00,331,22,1369093520,1369093520,1,1,0
14036428@N00,332,6,1376713917,1376713917,1,1,0
14036428@N00,333,6,1376798935,1376798935,1,1,0
14036428@N00,334,8,1377838970,1377838970,1,1,0
14036428@N00,335,6,1378436074,1378436074,1,1,0
14036428@N00,336,15,1380249505,1380249644,5,2,139
14036428@N00,336,19,1380247289,1380249042,16,2,1753
14036428@N00,337,28,1380969395,1380969395,1,1,0
14036428@N00,338,22,1381035062,1381035062,1,1,0
14036428@N00,339,25,1382927184,1382927184,1,1,0
14036428@N00,340,7,1386439866,1386439866,1,1,0
14036428@N00,341,11,1387064922,1387078704,10,1,13782
14036428@N00,342,11,1387143298,1387170490,3,1,27192
14036428@N00,343,11,1387222031,1387249332,2,1,27301
14036428@N00,344,11,1387390567,1387390567,1,1,0
14036428@N00,345,11,1387563845,1387568046,2,1,4201
14036428@N00,346,10,1388099926,1388109936,30,1,10010
14036428@N00,347,10,1388170432,1388198282,4,1,27850
14036428@N00,348,10,1388255163,1388255163,1,1,0
14036428@N00,349,22,1388355812,1388355812,1,1,0
14036428@N00,350,11,1388520732,1388520732,1,1,0
14036428@N00,351,11,1388977629,1388977629,1,1,0
14036428@N00,352,11,1389204100,1389204100,1,1,0
14036428@N00,353,6,1390528895,1390528895,1,1,0
14036428@N00,354,8,1390631986,1390631986,1,1,0
14036428@N00,355,8,1390663242,1390698974,4,1,35732
14036428@N00,356,8,1390778569,1390805210,4,1,26641
14036428@N00,357,11,1391145922,1391145922,1,1,0
14036428@N00,358,11,1391279062,1391302586,2,1,23524
14036428@N00,359,16,1391548570,1391548570,1,1,0
14036428@N00,360,25,1391729608,1391729608,1,1,0
14036428@N00,361,25,1391790692,1391790692,1,1,0
14036428@N00,362,10,1393122530,1393122530,1,1,0
14107738@N07,363,16,1272026855,1272026855,1,1,0
14112399@N00,364,27,1162352588,1162352671,3,1,83
14112399@N00,365,27,1162422043,1162422240,2,1,197
14125170@N02,366,25,1344311060,1344313678,9,1,2618
14146962@N07,367,16,1092889323,1092899222,5,1,9899
14351900@N00,368,8,1161315946,1161315946,1,1,0
14351900@N00,369,21,1267342123,1267342123,1,1,0
14351900@N00,370,25,1306901463,1306901463,1,1,0
14351900@N00,371,7,1322852612,1322852612,1,1,0
14351900@N00,372,20,1334959066,1334959066,1,1,0
14351900@N00,373,7,1338442906,1338442985,2,1,79
14351900@N00,374,6,1342839000,1342845773,2,1,6773
14351900@N00,375,25,1347702525,1347702933,6,1,408
14351900@N00,376,7,1351309104,1351309262,2,1,158
14391210@N00,377,30,1206882467,1206882467,1,1,0
14391210@N00,378,23,1220675045,1220677266,4,1,2221
14391210@N00,379,6,1223120674,1223121003,3,3,329
14391210@N00,379,22,1223116536,1223117527,25,3,991
14391210@N00,379,30,1223115278,1223115278,1,3,0
14391210@N00,380,22,1224310452,1224310452,1,4,0
14391210@N00,380,23,1224312515,1224312597,6,4,82
14391210@N00,380,28,1224311436,1224311455,2,4,19
14391210@N00,380,30,1224292838,1224292838,1,4,0
14421071@N00,381,13,1377521654,1377521654,1,1,0
14423848@N00,382,22,1086046200,1086046200,1,2,0
14423848@N00,382,28,1086046500,1086046500,1,2,0
14423848@N00,383,7,1086418800,1086418800,1,1,0
14617133@N05,384,22,1319307733,1319310807,25,2,3074
14617133@N05,384,28,1319309497,1319310807,16,2,1310
14678786@N00,385,21,1235175981,1235199426,24,1,23445
14678786@N00,386,3,1307454938,1307454938,1,2,0
14678786@N00,386,21,1307441772,1307449544,13,2,7772
14718163@N08,387,21,1198915200,1198915200,1,1,0
14718163@N08,388,13,1199172600,1199172900,2,1,300
14718163@N08,389,22,1204587000,1204587900,2,1,900
14718163@N08,390,21,1209740400,1209740400,3,1,0
14718163@N08,391,11,1210573800,1210573800,1,1,0
14718163@N08,392,27,1211605200,1211605200,2,1,0
14718163@N08,393,27,1212685225,1212685225,1,1,0
14718163@N08,394,4,1214452645,1214452645,1,1,0
14718163@N08,395,21,1217300345,1217300345,1,1,0
14718163@N08,396,21,1218696300,1218696300,1,1,0
14718163@N08,397,22,1221978385,1221978644,2,1,259
14718163@N08,398,27,1223737200,1223737200,1,1,0
14718163@N08,399,27,1233414900,1233414900,1,1,0
14718163@N08,400,27,1235183636,1235183636,1,1,0
14718163@N08,401,22,1245991884,1245991884,1,1,0
14718163@N08,402,27,1248428184,1248428184,1,1,0
14718163@N08,403,30,1249896709,1249896709,1,1,0
14718163@N08,404,21,1283000492,1283000492,1,2,0
14718163@N08,404,25,1283001997,1283001997,1,2,0
14718163@N08,405,24,1283677751,1283678131,2,2,380
14718163@N08,405,27,1283675595,1283675595,1,2,0
14718163@N08,406,21,1283963494,1283963494,1,1,0
14718163@N08,407,27,1284236406,1284236406,1,1,0
14718163@N08,408,16,1287732300,1287732300,1,1,0
14718163@N08,409,22,1301958445,1301979449,3,1,21004
14718163@N08,410,22,1302576472,1302576472,1,2,0
14718163@N08,410,27,1302578840,1302578840,1,2,0
14718163@N08,411,13,1322542254,1322542254,1,1,0
14718163@N08,412,30,1324975622,1324975622,1,1,0
14718163@N08,413,28,1325073370,1325073370,1,1,0
14718163@N08,414,16,1350787664,1350787664,1,1,0
14743391@N04,415,7,1304471881,1304471881,1,1,0
14743391@N04,416,7,1304504354,1304504354,1,1,0
14750766@N02,417,16,1274009943,1274009943,1,2,0
14750766@N02,417,23,1274007381,1274007381,1,2,0
14750766@N02,418,16,1275144180,1275144180,1,1,0
