userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
10655856@N04,81,9,1274404053,1274404821,2,4,768
10655856@N04,81,12,1274416736,1274417376,2,4,640
10655856@N04,81,22,1274398803,1274398803,1,4,0
10655856@N04,81,29,1274406194,1274409470,5,4,3276
10655856@N04,82,8,1274504456,1274504456,1,5,0
10655856@N04,82,13,1274522430,1274522430,1,5,0
10655856@N04,82,16,1274497331,1274497331,1,5,0
10655856@N04,82,19,1274529912,1274529912,1,5,0
10655856@N04,82,29,1274529555,1274529555,1,5,0
108866594@N05,83,9,1372299502,1372299502,1,1,0
10935230@N05,84,10,1190435404,1190435404,1,2,0
10935230@N05,84,23,1190437200,1190437200,1,2,0
10935230@N05,85,27,1198723828,1198724400,2,1,572
10935230@N05,86,18,1206153287,1206153287,1,1,0
10935230@N05,87,15,1230946423,1230947658,4,1,1235
10935230@N05,88,14,1239409156,1239409258,4,2,102
10935230@N05,88,18,1239409972,1239412503,8,2,2531
10935230@N05,89,27,1242110106,1242110106,1,1,0
10935230@N05,90,14,1260397742,1260397742,1,1,0
10935230@N05,91,18,1261447379,1261447840,2,1,461
10935230@N05,92,18,1261539463,1261540027,2,1,564
10978503@N00,93,18,1182654450,1182658612,18,1,4162
10978503@N00,94,18,1193364876,1193408331,29,1,43455
10978503@N00,95,18,1193446383,1193446383,1,1,0
10978503@N00,96,18,1230437470,1230441168,32,1,3698
10978503@N00,97,18,1277527746,1277535363,15,1,7617
11037560@N04,98,1,1192853407,1192856671,2,3,3264
11037560@N04,98,4,1192862997,1192862997,1,3,0
11037560@N04,98,9,1192861907,1192861907,1,3,0
11037560@N04,99,4,1192942590,1192942590,1,6,0
11037560@N04,99,10,1192943055,1192943055,1,6,0
11037560@N04,99,12,1192940945,1192940945,1,6,0
11037560@N04,99,15,1192940569,1192940569,1,6,0
11037560@N04,99,16,1192940155,1192940155,1,6,0
11037560@N04,99,19,1192943826,1192943826,1,6,0
11037560@N04,100,12,1250222401,1250222401,1,1,0
11037560@N04,101,4,1276655633,1276655633,1,3,0
11037560@N04,101,10,1276655974,1276655974,1,3,0
11037560@N04,101,19,1276655952,1276655952,1,3,0
11037560@N04,102,8,1277440257,1277440907,3,1,650
11037560@N04,103,15,1277702278,1277702333,2,1,55
11037560@N04,104,8,1277786005,1277786005,1,2,0
11037560@N04,104,18,1277791299,1277791557,4,2,258
11037560@N04,105,9,1277876430,1277876430,1,1,0
11037560@N04,106,9,1278376185,1278376185,1,2,0
11037560@N04,106,29,1278378398,1278379049,4,2,651
11037560@N04,107,9,1278560049,1278560049,1,1,0
11037560@N04,108,21,1279596629,1279596703,2,1,74
11037560@N04,109,9,1281062416,1281063078,6,2,662
11037560@N04,109,18,1281060491,1281060491,1,2,0
11037560@N04,110,9,1281246059,1281246756,3,1,697
11037560@N04,111,9,1281594010,1281594010,1,1,0
11037560@N04,112,9,1281838433,1281840266,10,1,1833
11037560@N04,113,9,1281937120,1281940350,3,1,3230
11037560@N04,114,9,1282021736,1282022297,3,1,561
11037560@N04,115,9,1282184574,1282185924,4,1,1350
11037560@N04,116,9,1282446952,1282449287,9,1,2335
11037560@N04,117,9,1282616441,1282616441,1,1,0
11037560@N04,118,9,1282785107,1282790847,5,1,5740
11037560@N04,119,9,1282883060,1282883900,7,1,840
11037560@N04,120,10,1304159394,1304159394,1,1,0
11037560@N04,121,2,1311312913,1311315435,7,2,2522
11037560@N04,121,4,1311311112,1311311112,1,2,0
11037560@N04,122,9,1313208565,1313211931,11,3,3366
11037560@N04,122,15,1313206844,1313206844,1,3,0
11037560@N04,122,17,1313209306,1313209306,1,3,0
11037560@N04,123,17,1335226045,1335226093,2,2,48
11037560@N04,123,28,1335225478,1335225808,4,2,330
11037560@N04,124,28,1335656748,1335657485,6,1,737
11037560@N04,125,2,1337488904,1337488971,2,1,67
11037560@N04,126,2,1340417799,1340419472,8,2,1673
11037560@N04,126,4,1340417527,1340417823,3,2,296
11037560@N04,127,15,1341712968,1341712968,1,3,0
11037560@N04,127,19,1341719351,1341719609,5,3,258
11037560@N04,127,29,1341712659,1341719821,3,3,7162
11037560@N04,128,4,1342852421,1342852440,2,2,19
11037560@N04,128,28,1342853851,1342853851,1,2,0
11037560@N04,129,9,1346037374,1346037374,1,2,0
11037560@N04,129,29,1346032350,1346032350,1,2,0
11037560@N04,130,17,1346122632,1346122632,1,1,0
11037560@N04,131,3,1346994377,1346994416,2,1,39
11037560@N04,132,10,1347849006,1347849006,1,1,0
11037560@N04,133,23,1351049399,1351049399,1,1,0
11037560@N04,134,2,1353633962,1353633997,3,1,35
11037560@N04,135,9,1354181346,1354181375,3,1,29
11037560@N04,136,23,1355095141,1355095141,1,1,0
11037560@N04,137,19,1356861424,1356861424,1,1,0
11037560@N04,138,8,1366764571,1366764571,1,1,0
11037560@N04,139,9,1368781414,1368781480,2,1,66
11037560@N04,140,9,1372560915,1372560915,1,2,0
11037560@N04,140,13,1372559952,1372560055,2,2,103
11037560@N04,141,4,1373948177,1373948203,2,2,26
11037560@N04,141,23,1373949495,1373949495,1,2,0
11037560@N04,142,3,1375684104,1375684104,1,3,0
11037560@N04,142,9,1375678794,1375682596,11,3,3802
11037560@N04,142,28,1375683894,1375683894,1,3,0
11037560@N04,143,9,1376032201,1376036854,5,1,4653
11037560@N04,144,9,1376195744,1376195837,2,1,93
11037560@N04,145,9,1376623598,1376643665,15,1,20067
11037560@N04,146,12,1376822490,1376822500,2,1,10
11037560@N04,147,9,1376908009,1376908009,1,1,0
11052246@N03,148,8,1292569181,1292569181,1,1,0
11154928@N04,149,1,1227141747,1227150707,47,2,8960
11154928@N04,149,29,1227141029,1227141335,7,2,306
11154928@N04,150,9,1250309465,1250329830,15,5,20365
11154928@N04,150,15,1250308662,1250308675,3,5,13
11154928@N04,150,17,1250310605,1250310605,1,5,0
11154928@N04,150,19,1250310044,1250310046,2,5,2
11154928@N04,150,29,1250309186,1250309186,1,5,0
11155365@N03,151,1,1265854680,1265854680,1,1,0
11183658@N04,152,29,1110594393,1110632125,45,1,37732
11188541@N02,153,19,1310382249,1310382249,1,1,0
11199896@N00,154,9,1285064312,1285064312,1,1,0
11217157@N00,155,11,1354329436,1354329436,1,1,0
11250813@N04,156,19,1267241789,1267241789,1,1,0
11257766@N04,157,1,1185248232,1185248232,1,2,0
11257766@N04,157,29,1185275171,1185275171,1,2,0
11257766@N04,158,9,1187689896,1187689896,1,1,0
11257766@N04,159,9,1189762733,1189762733,1,1,0
11261325@N03,160,17,1253950062,1253954209,14,1,4147
11261325@N03,161,8,1260259755,1260259862,4,1,107
11261325@N03,162,20,1260411332,1260411383,2,1,51
11261325@N03,163,9,1261632286,1261632286,1,1,0
11261325@N03,164,1,1267672551,1267672943,7,6,392
11261325@N03,164,2,1267678339,1267678339,1,6,0
11261325@N03,164,4,1267678099,1267678116,2,6,17
11261325@N03,164,9,1267675064,1267675171,5,6,107
11261325@N03,164,19,1267675483,1267676700,8,6,1217
11261325@N03,164,29,1267672243,1267674015,14,6,1772
11261325@N03,165,4,1269146573,1269146608,3,1,35
11261325@N03,166,29,1269510998,1269510998,1,1,0
11261325@N03,167,9,1272942352,1272942403,3,2,51
11261325@N03,167,15,1272942453,1272942453,1,2,0
11261325@N03,168,9,1281837055,1281837900,5,2,845
11261325@N03,168,17,1281838594,1281838594,1,2,0
11261325@N03,169,15,1285468633,1285468661,3,1,28
11261325@N03,170,20,1304741576,1304745631,11,1,4055
11261325@N03,171,3,1311898133,1311900214,3,1,2081
11261325@N03,172,19,1313130639,1313130639,1,1,0
11261325@N03,173,19,1313193535,1313195611,4,1,2076
11261325@N03,174,20,1313726499,1313726575,5,1,76
11261325@N03,175,19,1323062697,1323062704,6,1,7
11261325@N03,176,19,1323765408,1323773450,31,1,8042
11261325@N03,177,12,1337417326,1337417326,1,1,0
11285171@N07,178,17,1344307502,1344307502,1,1,0
11393152@N08,179,9,1277272290,1277272290,1,1,0
11393152@N08,180,9,1277783565,1277783565,1,2,0
11393152@N08,180,17,1277783396,1277783396,1,2,0
11452054@N00,181,19,1388495092,1388495092,1,1,0
11493297@N06,182,9,1276915624,1276915624,1,1,0
11509228@N00,183,19,1206223850,1206223850,1,1,0
11516475@N00,184,1,1309834445,1309834445,1,1,0
11613952@N05,185,17,1174715929,1174715929,1,3,0
11613952@N05,185,18,1174710049,1174710049,1,3,0
11613952@N05,185,29,1174718836,1174718836,1,3,0
11706283@N04,186,16,1375342134,1375342134,1,1,0
11706283@N04,187,5,1379820883,1379820883,1,1,0
11731004@N08,188,9,1333689970,1333689970,1,2,0
11731004@N08,188,12,1333691614,1333691614,1,2,0
11731004@N08,189,9,1333798092,1333798558,3,1,466
11731004@N08,190,7,1333858630,1333858630,1,1,0
11779319@N07,191,8,1350174039,1350174039,1,1,0
11881702@N00,192,4,1289355863,1289355867,2,1,4
11881702@N00,193,1,1289430117,1289440702,11,5,10585
11881702@N00,193,3,1289441574,1289448117,5,5,6543
11881702@N00,193,9,1289450972,1289451929,2,5,957
11881702@N00,193,17,1289449110,1289449110,1,5,0
11881702@N00,193,29,1289430011,1289450431,4,5,20420
11881702@N00,194,15,1289516300,1289516300,1,3,0
11881702@N00,194,16,1289517046,1289517046,1,3,0
11881702@N00,194,17,1289526615,1289526615,1,3,0
11943954@N03,195,9,1158407734,1158407734,1,1,0
11943954@N03,196,9,1344126875,1344126875,1,1,0
11943954@N03,197,9,1351682662,1351682662,1,1,0
11956371@N07,198,3,1264208411,1264212064,21,2,3653
11956371@N07,198,9,1264204875,1264206758,8,2,1883
12039629@N00,199,15,1062920224,1062920224,1,1,0
12053105@N03,200,1,1345337256,1345345856,10,1,8600
12053105@N03,201,1,1345420845,1345457825,23,1,36980
12061846@N00,202,1,1281754885,1281761092,5,7,6207
12061846@N00,202,8,1281768580,1281768580,1,7,0
12061846@N00,202,9,1281762406,1281762406,1,7,0
12061846@N00,202,10,1281787531,1281787572,2,7,41
12061846@N00,202,15,1281772806,1281772806,1,7,0
12061846@N00,202,19,1281749129,1281749947,2,7,818
12061846@N00,202,29,1281761213,1281761213,1,7,0
120694055@N06,203,1,1395446094,1395450068,3,3,3974
120694055@N06,203,3,1395451077,1395451861,5,3,784
120694055@N06,203,29,1395450199,1395450199,1,3,0
12085221@N00,204,1,1183006953,1183009190,4,1,2237
12113931@N03,205,12,1339756411,1339756628,11,1,217
12168005@N00,206,9,1271204146,1271204146,1,1,0
12240334@N05,207,28,1241357323,1241357323,1,1,0
12271948@N00,208,8,1306230815,1306230815,1,1,0
12329069@N00,209,27,1207273771,1207273771,1,1,0
12329069@N00,210,20,1213926812,1213927538,2,1,726
12383598@N00,211,3,1306402127,1306402127,1,2,0
12383598@N00,211,17,1306402990,1306412140,2,2,9150
12401232@N02,212,9,1346211533,1346211533,1,1,0
12453610@N06,213,29,1270466244,1270466244,1,1,0
12463089@N04,214,17,1324092612,1324092612,1,1,0
12495774@N02,215,1,1195195766,1195195766,1,2,0
12495774@N02,215,8,1195168545,1195168545,1,2,0
12495774@N02,216,29,1195254687,1195254687,1,1,0
12495774@N02,217,27,1195350398,1195350398,1,1,0
12495774@N02,218,1,1195511941,1195511941,2,2,0
12495774@N02,218,29,1195511941,1195511941,1,2,0
12495774@N02,219,3,1195597528,1195597528,1,5,0
12495774@N02,219,4,1195597528,1195597528,1,5,0
12495774@N02,219,7,1195597528,1195597528,1,5,0
12495774@N02,219,9,1195597528,1195597528,1,5,0
12495774@N02,219,29,1195597528,1195597528,1,5,0
12495774@N02,220,3,1196988544,1196988544,1,1,0
12495774@N02,221,29,1202597473,1202597473,1,1,0
12495774@N02,222,1,1334037456,1334037456,1,5,0
12495774@N02,222,3,1334033485,1334034081,3,5,596
12495774@N02,222,9,1334020886,1334022939,3,5,2053
12495774@N02,222,15,1334039108,1334039108,1,5,0
12495774@N02,222,18,1334039597,1334039597,1,5,0
12495774@N02,223,2,1334111748,1334122172,6,2,10424
12495774@N02,223,4,1334104521,1334104521,1,2,0
12495774@N02,224,18,1334190232,1334190232,1,1,0
12495774@N02,225,9,1334280246,1334280246,1,1,0
12531656@N00,226,18,1282125180,1282125180,1,1,0
12531656@N00,227,16,1283575193,1283575193,1,1,0
12614773@N07,228,17,1243162718,1243162718,1,1,0
12658277@N00,229,1,1079116830,1079125734,12,4,8904
12658277@N00,229,8,1079111642,1079113940,8,4,2298
12658277@N00,229,9,1079127351,1079127351,1,4,0
12658277@N00,229,11,1079131562,1079132583,9,4,1021
12658277@N00,230,9,1276592067,1276594352,2,1,2285
12658277@N00,231,1,1276638484,1276658042,10,1,19558
12658277@N00,232,23,1276737814,1276741718,3,1,3904
12697623@N06,233,19,1187431589,1187431589,1,1,0
12698489@N00,234,18,1312864234,1312864234,1,2,0
12698489@N00,234,19,1312863491,1312863491,1,2,0
12698489@N00,235,9,1312970494,1312970494,1,1,0
12698489@N00,236,9,1313038522,1313038522,1,1,0
12771303@N00,237,3,1087611470,1087611470,1,1,0
12771303@N00,238,4,1088371194,1088372796,2,2,1602
12771303@N00,238,24,1088372380,1088372380,1,2,0
12771303@N00,239,18,1088833108,1088833108,1,1,0
12771303@N00,240,4,1099876414,1099876414,1,4,0
12771303@N00,240,11,1099875841,1099875841,1,4,0
12771303@N00,240,12,1099876026,1099876026,1,4,0
12771303@N00,240,24,1099876378,1099876378,1,4,0
12771303@N00,241,1,1106978366,1106978366,1,1,0
12771303@N00,242,24,1108934527,1108934527,1,1,0
12771303@N00,243,4,1109989234,1109989234,1,1,0
12771303@N00,244,29,1111662706,1111662706,1,1,0
12771303@N00,245,3,1111794865,1111794865,1,1,0
12771303@N00,246,2,1115511711,1115511711,1,2,0
12771303@N00,246,24,1115511480,1115511490,2,2,10
12771303@N00,247,15,1148852193,1148852193,1,1,0
12771303@N00,248,4,1155358241,1155358721,2,2,480
12771303@N00,248,24,1155356666,1155360465,10,2,3799
12771303@N00,249,3,1167552406,1167557711,4,1,5305
12771303@N00,250,23,1197867799,1197867940,2,1,141
12771303@N00,251,4,1201328645,1201330049,3,2,1404
12771303@N00,251,24,1201328051,1201328121,2,2,70
12771303@N00,252,4,1202001741,1202001741,1,2,0
12771303@N00,252,24,1201999145,1201999154,2,2,9
12771303@N00,253,3,1202091414,1202091414,1,1,0
12771303@N00,254,9,1238745822,1238745822,1,1,0
12771303@N00,255,9,1358146570,1358146708,3,1,138
12793495@N05,256,8,1230588345,1230588345,1,1,0
12793495@N05,257,3,1233104717,1233104717,1,1,0
12915821@N00,258,1,1053826874,1053840046,7,1,13172
12917962@N00,259,9,1376646743,1376646760,2,1,17
12917962@N00,260,3,1376710767,1376710853,2,4,86
12917962@N00,260,13,1376712468,1376712468,1,4,0
12917962@N00,260,15,1376710751,1376710751,1,4,0
12917962@N00,260,16,1376726478,1376726478,1,4,0
12917962@N00,261,13,1376790301,1376790301,1,1,0
12930951@N07,262,15,1315645023,1315645759,2,1,736
12930951@N07,263,2,1329016582,1329021246,12,1,4664
12930951@N07,264,8,1332658849,1332658868,2,2,19
12930951@N07,264,15,1332659087,1332659948,5,2,861
12930951@N07,265,8,1333708461,1333708524,2,3,63
12930951@N07,265,16,1333708902,1333708927,2,3,25
12930951@N07,265,19,1333708076,1333708320,2,3,244
12982579@N00,266,8,1347857119,1347857119,1,6,0
12982579@N00,266,9,1347870088,1347876420,16,6,6332
12982579@N00,266,16,1347857333,1347857352,2,6,19
12982579@N00,266,19,1347876823,1347883694,11,6,6871
12982579@N00,266,23,1347866280,1347868840,10,6,2560
12982579@N00,266,29,1347869255,1347870040,5,6,785
13016459@N08,267,17,1191790570,1191790570,1,3,0
13016459@N08,267,19,1191790081,1191790347,4,3,266
13016459@N08,267,23,1191788446,1191788446,1,3,0
13081891@N02,268,24,1368943949,1368944145,2,1,196
13326386@N00,269,9,1219386485,1219386697,2,1,212
13359264@N00,270,1,1327019036,1327025972,3,2,6936
13359264@N00,270,9,1327027831,1327027833,2,2,2
13379143@N00,271,13,1164901593,1164901593,1,1,0
13379143@N00,272,28,1301898228,1301898228,1,1,0
13518023@N03,273,3,1368849724,1368849724,1,1,0
13518023@N03,274,1,1368929340,1368931148,3,3,1808
13518023@N03,274,24,1368944269,1368944269,1,3,0
13518023@N03,274,29,1368926676,1368926680,2,3,4
13518023@N03,275,1,1396769086,1396769086,1,7,0
13518023@N03,275,3,1396751051,1396757307,18,7,6256
13518023@N03,275,8,1396765389,1396765389,1,7,0
13518023@N03,275,16,1396768156,1396768233,5,7,77
13518023@N03,275,19,1396764144,1396764182,3,7,38
13518023@N03,275,28,1396757372,1396757619,6,7,247
13518023@N03,275,29,1396768888,1396769752,4,7,864
13518023@N03,276,28,1396825580,1396825592,3,1,12
13518023@N03,277,15,1396929432,1396929436,2,1,4
13531471@N02,278,15,1359708377,1359708382,2,1,5
13630479@N04,279,17,1310698451,1310698451,1,1,0
13839209@N00,280,4,1208091015,1208091021,2,2,6
13839209@N00,280,10,1208080984,1208086176,3,2,5192
13897419@N02,281,18,1067313600,1067313600,1,1,0
13996991@N07,282,10,1333176728,1333177724,3,4,996
13996991@N07,282,15,1333171441,1333182077,2,4,10636
13996991@N07,282,19,1333175044,1333175044,1,4,0
13996991@N07,282,23,1333176925,1333176925,1,4,0
13996991@N07,283,1,1333238539,1333249334,15,2,10795
13996991@N07,283,29,1333249895,1333250028,2,2,133
13996991@N07,284,1,1333350880,1333350880,1,4,0
13996991@N07,284,3,1333345732,1333346195,5,4,463
13996991@N07,284,9,1333329846,1333349389,11,4,19543
13996991@N07,284,29,1333334531,1333357370,7,4,22839
13998657@N02,285,14,1382497167,1382497167,1,1,0
14057878@N00,286,11,1114858665,1114858665,1,1,0
14057878@N00,287,11,1115647873,1115647992,10,1,119
14057878@N00,288,1,1125833223,1125834389,7,1,1166
14057878@N00,289,8,1133864219,1133864688,7,1,469
14057878@N00,290,28,1136093184,1136093184,1,1,0
14057878@N00,291,18,1157281469,1157283938,58,1,2469
14057878@N00,292,3,1162270632,1162270632,1,2,0
14057878@N00,292,23,1162270630,1162270630,1,2,0
14057878@N00,293,12,1168497883,1168497909,4,1,26
14057878@N00,294,12,1192604032,1192604032,1,2,0
14057878@N00,294,15,1192606374,1192606510,3,2,136
14057878@N00,295,3,1192849613,1192849613,1,1,0
14057878@N00,296,17,1194958303,1194958763,70,1,460
14057878@N00,297,14,1203742135,1203742135,1,1,0
14057878@N00,298,17,1203827849,1203828129,5,2,280
14057878@N00,298,28,1203827311,1203827311,1,2,0
14057878@N00,299,20,1204188392,1204192572,35,1,4180
14057878@N00,300,16,1208673025,1208673025,1,1,0
14057878@N00,301,13,1211015133,1211032436,6,1,17303
14057878@N00,302,16,1211616299,1211616614,2,2,315
14057878@N00,302,29,1211618119,1211618119,1,2,0
14057878@N00,303,19,1215003083,1215005194,29,1,2111
14057878@N00,304,15,1217661220,1217664662,8,1,3442
14057878@N00,305,13,1217757079,1217757114,2,2,35
14057878@N00,305,15,1217738819,1217740264,2,2,1445
14057878@N00,306,3,1218270698,1218270856,2,2,158
14057878@N00,306,17,1218270585,1218270667,2,2,82
14057878@N00,307,13,1218346072,1218346679,2,1,607
14057878@N00,308,3,1218539030,1218539322,4,2,292
14057878@N00,308,13,1218539554,1218539554,1,2,0
14057878@N00,309,18,1218621119,1218622516,8,2,1397
14057878@N00,309,29,1218623250,1218623280,2,2,30
14057878@N00,310,12,1218717884,1218718310,2,1,426
14057878@N00,311,3,1218804384,1218804384,1,3,0
14057878@N00,311,9,1218804029,1218804029,1,3,0
14057878@N00,311,29,1218801476,1218803828,6,3,2352
14057878@N00,312,11,1218850184,1218850184,1,2,0
14057878@N00,312,19,1218841990,1218887981,19,2,45991
14057878@N00,313,19,1218971256,1218971256,1,1,0
14057878@N00,314,19,1219290781,1219291841,42,1,1060
14057878@N00,315,18,1220180823,1220183625,50,1,2802
14057878@N00,316,8,1224559393,1224563244,7,4,3851
14057878@N00,316,13,1224592852,1224596074,6,4,3222
14057878@N00,316,15,1224565059,1224565207,2,4,148
14057878@N00,316,18,1224566509,1224568683,10,4,2174
14057878@N00,317,9,1224652564,1224652564,1,4,0
14057878@N00,317,17,1224659441,1224659441,1,4,0
14057878@N00,317,28,1224649467,1224649467,1,4,0
14057878@N00,317,29,1224650747,1224652309,2,4,1562
14057878@N00,318,9,1230796481,1230802826,19,1,6345
14057878@N00,319,8,1234601471,1234601471,1,1,0
14057878@N00,320,3,1238818184,1238818847,6,1,663
14057878@N00,321,20,1240643972,1240644001,2,1,29
14057878@N00,322,12,1241097203,1241097203,1,1,0
14057878@N00,323,12,1241180499,1241182609,10,1,2110
14057878@N00,324,12,1241232949,1241269630,9,1,36681
14057878@N00,325,12,1241327056,1241366780,8,1,39724
