47616704@N00-3052	10	9	6	4	1	12	2	
20741443@N00-809	6	0	3	8	2	
20741443@N00-807	6	1	2	
81471618@N06-4973	5	23	22	
98222757@N02-5913	6	3	12	8	
24616128@N00-1194	14	3	16	
20741443@N00-730	6	3	8	
20741443@N00-731	0	1	3	
44925192@N00-2916	10	6	4	0	2	
94064020@N00-5709	9	5	0	8	
20741443@N00-929	6	0	3	8	
20741443@N00-928	0	13	16	
84987970@N00-5328	0	1	3	
9985167@N04-6011	0	1	8	
84987970@N00-5324	15	1	3	8	
22996605@N05-1066	6	14	4	2	
37517876@N07-2340	0	1	12	8	
20741443@N00-920	6	0	2	
20741443@N00-923	6	0	2	
97675182@N00-5890	19	24	21	
42907325@N00-2686	10	4	8	
28288718@N03-1424	3	8	2	
84035351@N00-5029	0	3	2	
28288718@N03-1423	0	8	2	
33473816@N00-1835	14	1	2	
28288718@N03-1421	0	13	2	
91255327@N00-5575	15	9	0	1	
84987970@N00-5215	15	0	1	
16326397@N02-515	5	4	3	
55929357@N00-3707	1	3	8	
88276719@N00-5497	6	4	2	
84987970@N00-5325	23	22	12	
34128007@N04-1912	11	10	14	4	16	
84987970@N00-5250	9	4	0	1	3	2	
32944866@N04-1796	5	1	16	
58919362@N00-3856	6	0	3	2	
78433558@N00-4805	11	6	8	
32781576@N04-1782	1	7	8	
42536354@N00-2666	9	0	7	
37517876@N07-2338	11	6	2	
34211328@N00-1968	6	0	1	3	2	
25561968@N00-1275	10	14	4	
37517876@N07-2331	5	3	13	
26240579@N05-1312	4	0	8	2	
16048448@N00-510	6	4	0	1	3	8	16	2	
26344918@N04-1321	11	6	1	8	
37517876@N07-2334	11	9	6	0	
62486370@N00-4005	19	24	21	
25133522@N00-1259	14	17	0	12	
20741443@N00-722	6	1	3	
20741443@N00-813	14	3	8	2	
13273343@N00-288	14	4	2	
22111831@N05-1031	6	1	3	
20741443@N00-814	6	3	8	2	
84987970@N00-5254	9	6	0	1	3	8	2	
20741443@N00-816	3	8	2	
20741443@N00-778	6	8	2	
18412989@N00-623	0	3	12	
39460517@N03-2472	0	1	3	8	
10627620@N06-100	0	3	2	
18412989@N00-624	11	6	3	
46769540@N00-3008	9	1	8	
27895744@N00-1378	11	14	4	
99127884@N00-5964	11	9	6	5	23	1	8	16	2	
35107151@N04-2110	9	6	1	
33547369@N00-1877	0	1	3	
84987970@N00-5301	6	1	8	2	
37804979@N00-2377	4	0	1	8	
16926694@N06-544	6	14	2	
11191102@N07-162	6	1	2	
24854893@N00-1237	5	12	7	2	
20741443@N00-790	0	3	8	
13644648@N03-298	11	10	9	6	14	5	4	1	3	12	8	16	2	
59525924@N05-3881	11	10	18	
31114347@N05-1642	14	12	2	
49877040@N03-3438	10	4	7	
20741443@N00-843	4	3	2	
87473264@N00-5475	17	4	12	
10627620@N06-99	15	3	13	
84711541@N00-5099	6	0	1	3	2	
27008470@N00-1344	14	1	2	
99436246@N00-5971	4	1	16	
72778314@N00-4493	10	0	1	3	7	8	
39587684@N00-2499	1	3	8	
43919105@N02-2803	1	3	8	
34961066@N00-2048	5	0	3	
35034348378@N01-2072	11	14	4	0	1	8	2	
41721440@N00-2592	0	3	8	
35034347485@N01-2069	9	0	1	3	8	
49894734@N00-3454	0	1	3	
39587684@N00-2497	11	6	7	
39587684@N00-2496	6	14	2	
37663331@N00-2349	0	3	8	
39357749@N00-2440	6	4	2	
20741443@N00-716	11	6	0	
98715075@N00-5927	11	10	2	
13528098@N00-294	14	4	2	
20741443@N00-867	6	14	2	
20741443@N00-712	6	3	2	
54058873@N00-3636	15	14	0	1	3	8	
34608255@N08-2036	6	5	1	
14878709@N00-453	4	3	8	
34619038@N00-2039	9	1	8	
71482738@N00-4450	14	5	4	7	2	
48678427@N06-3149	9	0	1	8	16	
8250978@N04-4997	6	14	1	8	2	
26195569@N00-1310	9	5	13	
27031977@N04-1345	1	3	8	
35468159247@N01-2198	0	1	3	
37996606796@N01-2401	14	4	12	
50642338@N00-3481	5	13	2	
30739892@N03-1620	0	1	8	
33182025@N00-1802	6	22	0	3	
24854893@N00-1225	4	21	22	
34314322@N00-1993	4	1	8	16	2	
35237095252@N01-2158	10	6	4	2	
9985167@N04-6018	0	3	8	
20741443@N00-783	6	0	1	3	2	
47501960@N00-3040	0	3	13	
20741443@N00-786	6	0	3	8	
20741443@N00-788	5	0	1	3	8	
60597745@N00-3935	10	17	4	
39460517@N03-2471	0	1	8	
77112637@N00-4701	0	1	3	
41894165897@N01-2604	6	5	16	
17373191@N00-549	11	14	0	1	8	
11241023@N03-166	6	1	8	
9449875@N03-5751	19	24	21	
20741443@N00-979	6	1	3	16	
31349854@N00-1653	1	3	7	
92487715@N03-5640	6	4	1	
24128704@N08-1171	11	14	12	
61239510@N00-3960	14	12	2	
84987970@N00-5278	9	0	3	8	
20741443@N00-708	6	0	3	8	2	
9025385@N07-5541	11	10	6	4	2	
34211328@N00-1940	9	5	1	3	16	
75450299@N07-4578	9	0	1	7	8	
20741443@N00-870	15	0	8	
69754957@N00-4351	11	19	15	10	6	5	4	3	2	
96083563@N00-5842	6	5	4	
84987970@N00-5183	15	0	1	7	
69754957@N00-4354	15	0	16	2	
34211328@N00-1949	14	17	4	
20741443@N00-879	6	0	3	
84987970@N00-5277	0	1	3	13	8	16	
30624156@N00-1598	6	1	13	8	2	
60142746@N00-3898	4	3	2	
29619840@N00-1536	10	14	4	
91008793@N00-5555	10	9	14	5	4	
94828981@N08-5798	0	3	8	
35764233@N00-2209	4	0	1	
35764233@N00-2207	11	17	0	1	3	
30624156@N00-1591	6	14	4	2	
30624156@N00-1592	0	1	3	8	
14391210@N00-380	1	3	8	2	
48453097@N00-3133	0	7	8	
58919362@N00-3851	1	12	2	
13672753@N00-302	10	14	4	1	
9985167@N04-6028	15	1	3	8	2	
84987970@N00-5287	0	1	8	
9449875@N03-5747	0	3	8	
44124367252@N01-2838	10	9	4	
84987970@N00-5282	5	1	12	16	
39460517@N03-2466	0	1	3	8	
28157992@N03-1404	11	23	22	
67952341@N00-4308	10	14	4	
34211328@N00-1969	6	8	16	
39460517@N03-2461	19	24	21	
10502709@N05-58	6	5	13	
34211328@N00-1933	19	24	21	
51035555243@N01-3493	0	1	3	2	
13907834@N00-316	5	0	13	
23987663@N00-1128	18	0	1	8	
34211328@N00-1937	19	24	21	
13907834@N00-315	10	14	4	
34211328@N00-1938	5	24	21	13	
93241698@N00-5649	4	1	3	
93241698@N00-5648	1	3	8	
61377999@N03-3968	10	4	1	
61377999@N03-3969	6	5	7	
36357702@N08-2252	10	6	14	4	1	8	2	
51035681908@N01-3504	10	5	4	0	1	7	
84987970@N00-5253	11	0	3	
20741443@N00-963	3	8	2	
20741443@N00-962	0	3	8	
20741443@N00-965	6	0	2	
84987970@N00-5276	10	9	6	0	8	2	
20741443@N00-969	15	0	8	
20741443@N00-775	0	1	2	
84987970@N00-5207	19	10	21	
72236905@N00-4474	14	5	13	
9161595@N03-5625	9	4	0	1	
22979982@N06-1063	3	7	16	
78015320@N00-4782	9	14	4	1	8	
20456447@N03-686	11	6	14	4	0	1	2	
20456447@N03-687	10	6	14	4	
20456447@N03-688	15	9	1	16	
68803445@N00-4326	10	14	4	
30855862@N07-1627	11	6	4	
23987663@N00-1123	5	0	1	3	
43334562@N00-2795	6	0	3	
84987970@N00-5294	19	24	21	
84800532@N02-5132	5	4	1	
78015320@N00-4783	9	5	17	
20075574@N00-675	9	1	7	
20741443@N00-988	6	3	12	8	
53874606@N00-3626	11	14	4	
29352917@N00-1523	4	1	3	8	
29352917@N00-1524	4	16	2	
20741443@N00-980	6	12	8	
20344209@N00-683	17	4	16	
14878709@N00-454	14	4	0	1	3	13	8	
10502709@N05-67	1	3	8	
47554402@N00-3045	0	3	8	
23987663@N00-1135	1	3	8	
8070489@N02-4914	1	3	8	
51035610516@N01-3501	10	14	4	0	2	
44654079@N05-2908	9	1	8	
24395354@N02-1179	9	5	26	
25475928@N04-1270	0	3	8	2	
51035729697@N01-3514	9	6	2	
98185064@N00-5912	10	4	8	
20741443@N00-911	0	3	16	
43139087@N00-2705	6	0	1	3	8	
25846522@N00-1283	11	1	3	8	
84987970@N00-5214	15	6	1	3	16	
29352917@N00-1525	9	3	7	
20741443@N00-763	0	3	8	
24854893@N00-1247	4	12	7	
20741443@N00-852	11	6	2	
20741443@N00-753	6	3	8	2	
27168489@N00-1358	14	4	0	1	3	8	
7776449@N06-4758	9	0	3	7	13	
23339848@N00-1089	5	17	2	
47501960@N00-3037	15	3	8	
9911655@N08-5947	14	7	16	
32044903@N04-1726	6	13	8	
18948547@N00-634	1	3	8	
33547369@N00-1875	1	3	8	
33906853@N00-1894	11	1	16	
7776449@N06-4756	5	1	16	
36553196@N08-2275	9	4	1	2	
61609579@N00-3975	0	1	3	8	
48784629@N00-3155	10	14	4	
71482738@N00-4451	9	0	1	8	
93897327@N00-5707	6	5	4	12	
84987970@N00-5263	15	6	0	1	3	8	2	
48085290@N00-3090	6	4	2	
94725783@N00-5759	0	1	3	7	
73416633@N00-4506	9	0	3	
70289230@N00-4374	3	13	16	
16693950@N00-523	4	1	3	
85801042@N00-5369	15	10	6	14	4	0	3	8	
10502709@N05-71	0	1	3	8	
16693950@N00-525	6	14	4	0	1	3	8	2	
16693950@N00-524	23	22	7	
20741443@N00-821	1	3	8	
20741443@N00-822	6	3	8	2	
27947906@N08-1385	17	4	12	
20741443@N00-825	1	3	8	
34211328@N00-1918	10	12	2	
75396048@N00-4570	0	12	2	
20741443@N00-905	6	5	0	1	3	8	2	
20741443@N00-904	1	3	2	
49503002894@N01-3401	15	14	1	
71206023@N00-4420	14	4	12	
49503002894@N01-3403	14	4	1	
49503002894@N01-3402	14	22	1	
18412989@N00-619	4	1	3	
84987970@N00-5343	0	1	2	
9416709@N08-5715	14	4	1	
33473816@N00-1865	6	13	2	
84987970@N00-5180	0	1	3	8	
8110030@N05-4961	11	10	6	4	22	0	3	12	8	2	
